id,user_id,retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,created_at,text
480940909321023488,467102366,0,0,0,0,0,0,2019-06-25 05:10:22,"""Ehi, stai dormendo?""  -No, mi sto esercitando a morire."
488571883886235648,1057635702,0,0,0,0,0,0,2019-07-16 06:33:09,I actually gave a fuck about you
576765363427233793,24295753,0,0,1,1,0,2,2020-03-15 15:22:33,"""@Foxx_22: @MsAmbiguous urs is NVP mummy shudda name u Mneka so ud be da real #MVP"" lol clown"
527910320480980993,466373748,0,0,0,0,0,0,2019-11-01 19:50:03,"- Ma allora credi in Dio?  - Si, ma smetto quando voglio."
587107563457527808,3073377942,0,0,1,0,0,1,2020-04-13 04:18:45,@lattegrandeari like wtf are they doing with their life
460069248425947136,2385165812,0,0,0,0,0,0,2019-04-28 14:53:51,Demi Nominated For 2 awards
551146557026738177,2807953832,0,0,1,0,0,1,2020-01-04 22:42:33,@AliAlK97 cm punk
508638722754379777,212780866,0,0,0,0,0,0,2019-09-09 15:31:36,Jin Kwon: Good... to see... you. Sawyer: Well look at that! Somebody's hooked on phonics.
522957415634206720,164560495,0,0,0,0,1,0,2019-10-19 03:48:58,Fish Hotel Aquarium - Jazz Up Your Office! http://t.co/kZsulRGeFi
572269655055679489,30089873,1,0,0,0,1,0,2020-03-03 05:38:12,"ISIS sends out 90,000 tweets a day! Took me 4 years to get 10,000 "
563854646931120129,1894751762,319,0,0,0,1,2,2020-02-09 00:19:58,RT @desusnice: Gotta hear both sides RT @Gawker: An owl has attacked four joggers at an Oregon park. http://t.co/41b1d0B2Nr
530800453903462400,531144016,0,0,1,0,1,0,2019-11-09 19:14:24,Learn About Search Engine Optimization (SEO) to Drive Traffic to Your Website  http://t.co/BLsEmw2tJn
526109266839879680,334165672,0,0,0,0,0,0,2019-10-27 20:33:18,To achieve anything in this game you must be prepare to dabble in the boundary of disaster. - Sterling Moss
577492305008963584,2471671369,0,0,0,0,0,0,2020-03-17 15:31:09,TRYING TO VIRTUALLY PUNCH ME? GONNA FIST ME ASSHOLE?
470998294777585664,17127177,0,0,0,0,1,0,2019-05-28 18:41:58,[Music News Para Ti] RA News: Zhark Recordings returns with new vinyl EP from Karem http://t.co/2GnXMS1WPI
gaajt,nan,0,0.0,0.0,0.0,0.0,0,2020-04-02 00:11:32,http://t.co/eQVI0of4Ff
570790508785770497,44306351,0,0,0,1,0,0,2020-02-28 03:40:36,The scale and scope of the Colorado is amazing! So weird to see it just end like that. #EarthWildPBS
427947406794448896,34308947,0,0,0,0,1,0,2019-01-29 23:33:07,http://t.co/wRtsBycdq4
413393354555408385,570578245,0,0,0,0,0,0,2018-12-20 19:40:30,35 e un giorno...
84867089,430175527,0,,71sy8su20k,,,,2019-09-10 18:15:23,
566735631707930625,67529607,0,0,0,1,0,0,2020-02-16 23:07:58,"Was asked if I had plans w/a special someone tonight &amp; I said no. What was their reply? ""You've been single for a while now"" "
5509651843397319,2383160654,0,,0.0,,0.0,,2019-06-21 09:20:02,
518807440918581248,1162982473,0,0,0,0,1,0,2019-10-07 16:58:27,"Check out these different types of beer - lots of options including ales, lagers, hocks and more!  http://t.co/1LSeME6yIm"
448264372163706880,532556025,1,0,0,2,0,1,2019-03-27 01:05:29,"""@HBShizzlesAngel: @Drmaha_mohamed Woot woot! Love from Egypt!"" Yup!! #MRA everywhere :-D #Worldwide"
924189590,nan,0,0.0,0.0,0.0,jog,0,2020-02-03 21:08:55,I posted a new photo to Facebook http://t.co/UmPuLvmH5L
583248615373602817,2749027972,7409,0,0,0,0,1,2020-04-02 12:44:40,RT @MrsDeniseH: Theo says he loves u all and keep smiling xxx http://t.co/1faIHvX2em
76430226334294016,25711830,0,0,0,0,0,0,2016-06-03 23:29:20,Technolog - Awesome YouTube lip dub proves Grand Rapids is awesome http://on.msnbc.com/lchm4x
518443249384841216,467060651,0,0,0,0,0,0,2019-10-06 16:51:17,"Prima notte di nozze: -Cara, sono veramente il primo uomo con il quale tu dormi?? -Si, certo, se ti metti a dormire si!?."
476385394796150784,1886647662,0,0,2,0,0,2,2019-06-12 15:28:23,@krisselleanne24 @ruffyyyyyy haha joke
591604182181924864,226315121,1209,0,0,0,0,1,2020-04-25 14:06:43,RT @iWolowitz: Los policías en GTA V. http://t.co/wviO61qcgz
582403752591667200,2316260946,0,0,0,0,0,0,2020-03-31 04:47:29,sorry
329772208798965760,53114456,0,0,0,0,0,0,2018-05-04 01:39:56,Yesterday's lunch @ Hong Kong Graffiti MT POS- 30/04/13. http://t.co/qNQDhOm6pI
939418777,531234036,jl63xhn,,0.0,,,,2019-11-08 12:29:56,
592149935333617664,448547670,0,0,2,0,0,1,2020-04-27 02:15:20,@onedirection  please release no control as the next single. we could get it to number one in the countries where itunes doesnt even exist
510545424386883584,522351391,0,0,0,0,1,0,2019-09-14 21:48:09,Organizing Garage Cabinets and Storage  http://t.co/ToVKZN3AZe
564607188543369217,20114963,0,0,0,0,0,0,2020-02-11 02:10:18,"LOVE this version of ""long as I can see the light."" What? It's actually ""gravity"" by John Mayer? Okay then"
30881491472507484,nan,,0.0,0.0,0.0,0.0,1,2020-02-04 00:10:07,RT @Watermilans: Can I have that puppy?
529764017964085249,157899229,0,0,0,0,1,0,2019-11-06 22:35:59,Learn About Using Tumblr for Business  http://t.co/9tCLHYy4pK
463882416407334912,520977237,3966,0,0,0,0,1,2019-05-09 03:26:01,RT @CauseWereGuys: The squad http://t.co/dhr2B0S3gm
3085559556190183,456150594,1327,xsuseis,0.0,0.0,0.0,1,2019-06-08 20:01:33,RT @Things4WhitePpl: Calling Lebron a bitch even though they've never played a sport above the high school level
578423687067500545,985768968,1,0,1,0,0,0,2020-03-20 05:12:08,I ain't no rapper I'm a grave digger
517284684414615553,614053652,0,0,0,0,0,0,2019-10-03 12:07:34,"Tra amici. -Tu sei favorevole alla paritÃ  di diritti tra uomini e donne?-. -SÃ¬ certo, sono stufo di sottostare a mia moglie!"
61114447107866624,22201064,0,0,0,0,1,0,2016-04-22 17:09:54,"Rana and The Redheads!:

We accept the love we think we deserve.
- Steph... http://t.co/VvS76kp"
bbxpyjsz,245133290,,0.0,0.0,0.0,0.0,0,2020-02-19 14:05:09,amanha tem flashhh
85461201,467113033,0,0.0,0.0,,ud3,0,2019-11-03 19:54:15,"Ragazzi di scuola media che si lamentano per il troppo studio...  Ehi, preparatevi perchÃ© avete l'inferno davanti."
257664396946440192,230030181,0,0,0,0,0,1,2017-10-17 02:09:14,"@justinbieber I love you my sweet toaster, I LOVE YOU, i'm crazy for you, my parents say me wath i'm a crazy fan, but not is this 08"
563289124346822656,2885778932,0,0,0,0,1,0,2020-02-07 10:52:47,What can you say about her? — Ahmm she's fun to be with and nice ka chika and kusog kaayo mo comfort whenever im... http://t.co/rqtC6PsiQ6
225698963121139712,524809586,0,0,0,0,0,1,2017-07-20 21:10:00,@_rajy Good. I can stop preparing the chemical bleach spray.
583054786922213376,268745865,0,0,1,0,0,0,2020-04-01 23:54:28,Sony Music Chile is finally doing something right
89528992715,352883693,1,,md32jk,,0.0,,2020-02-29 03:53:57,
518134355907342336,570605480,0,0,0,0,0,0,2019-10-05 20:23:51,Il valore di un'opera d'arte si misura dalla quantitÃ  di lavoro fornita dall'artista.  Guillaume Apollinaire
mvbxoan,466439618,1,0.0,0.0,ijii9ah,0.0,0,2019-09-27 08:35:13,"In fondo, per trovare la forza di andare avanti,  basta comprendere che le cose importanti non sono mai facili."
647334318716842392,2770511,0,0,0,0,0,1,2040-04-13 12:21:47,@amandasekine yes but I fly to Sapporo Monday. Damn it!
511427411226165248,467096232,0,0,1,1,0,0,2019-09-17 08:12:51,...e poi scopri di essere seguito su Twitter da-Gatta in calore- e -Maiale arrapato-... Mi avranno scambiato per un veterinario. #sapevatelo
473080167485947904,466357528,0,0,0,0,0,0,2019-06-03 12:34:35,"Credo che il bello sia avere l'intelligenza di mostrare ai piÃ¹ solo piccoli aspetti di noi. La totalitÃ  Ã¨ esclusiva, decisamente."
492480837699395585,1083991861,0,0,0,0,0,0,2019-07-27 01:25:56,@_danielleromo but your not
384493985047535616,570575741,0,0,1,0,0,0,2018-10-02 01:44:44,"""Credo per comprendere, non comprendo per credere"". Sant'Agostino"
583748967244009474,579805979,1321,0,0,0,0,1,2020-04-03 21:52:53,RT @Iouisasharry: http://t.co/FFRC6fdk7x
81972375620554752,16459227,0,0,0,0,0,1,2016-06-19 06:31:51,@IAmJericho just got to part in Undisputed about your mom. So beautiful & sad-am in tears. You are amazing & so was your mom.
582781520827408384,2808620294,0,0,0,0,0,1,2020-04-01 05:48:36,@hoommiiee pasa ☺️
575419372992356352,2492431176,0,0,0,0,0,0,2020-03-11 22:14:03,Lmfaooooo a substitution using monkeys
523817852839927808,465426060,0,0,1,0,0,0,2019-10-21 12:48:02,Io quando faccio l'amore inizio sempre dai preliminari e se riesco a trovare una donna vado avanti.
430141125077508096,2288867162,0,0,1,0,0,0,2019-02-05 00:50:10,Where all the good commercial at?
571684976254562304,174935239,0,0,2,0,0,0,2020-03-01 14:54:54,Rise and Shine!
557527428487069696,337602566,189,0,0,0,0,1,2020-01-22 13:17:51,RT @buddhisagar: बिदेशमा नेपाल जितिरहेछ । देशभित्र नेपाल हारिरहेछ ।
581668005207281664,1053161654,9799,0,0,0,1,1,2020-03-29 04:03:53,RT @TheWeirdVines: Spongebob needs to chill
684381375040947262,nan,,,,,1.0,0,2019-10-13 18:07:46,Read the Biography of Rufus Thomas  http://t.co/OBU8YDXqlA
482004251770499072,2347977979,4,0,0,1,1,0,2019-06-28 03:35:43,RT @aguirrejoanna1: Taking advice from Donkey. #fhritp  https://t.co/9vVmeCfSv8
554472622067810304,472301455,2,0,2,2,0,0,2020-01-14 02:59:09,Nickelodeon wins Best Gak for the 23rd year in a row. #GoldenGlobes #unfaircategory
379689415217790976,1601378383,0,0,0,0,0,0,2018-09-18 19:33:05,The few who do are the envy of the many who only watch. - Jim Rohn
566610722101403648,708043502,2,0,0,0,0,1,2020-02-16 14:51:37,"RT @DJFUCKBOY: Hey ladies, if you need a date tonight, hmu http://t.co/pe9zAfv5C6"
588823336626565120,222617763,1,0,1,3,0,0,2020-04-17 21:56:37,Absolutely FUCK OFF #BBCDebate #ElectionDebate #BBCQT
588926097779109889,806585,0,0,0,0,0,1,2020-04-18 04:44:58,"@elastword I've had very little dealings with them in the literary sense. In the real world, however..."
526969126452203520,565771674,0,0,1,0,0,0,2019-10-30 05:30:05,Ora inizio a legare di piÃ¹ con quelli di classe tipo andando da loro la mattina e non con lei
513937471160479744,580799225,1,0,1,0,0,0,2019-09-24 06:26:56,â¢ Vanno in tv per farsi riconoscere.  â¢ Quando li riconoscono gli girano i coglioni.  â¢ Smettono di riconoscerli e gli girano ancor di piu'.
519564491793526785,331799847,0,0,0,0,0,0,2019-10-09 19:06:42,A teacher affects eternity; he can never tell where his influence stops. - Henry Brooks Adams
525802072013553664,297072497,0,0,0,0,0,0,2019-10-27 00:12:37,Science fiction is not predictive; it is descriptive. - Ursula K. LeGuin
591457735931080705,1723943414,0,0,0,1,0,0,2020-04-25 04:24:47,#MVPCurry http://t.co/NdEW6du45a
567893713625677824,88243642,0,0,1,0,0,1,2020-02-20 03:49:46,@jazmyncanty I love u ❤️
50078218551047365,632685533,11,,3.0,,,,2020-05-01 20:15:12,
551872861674418177,1733095801,0,0,0,0,0,0,2020-01-06 22:48:38,With nephews by daddy! http://t.co/vDlDwmJGd9
527454086149734400,2267349139,1,0,3,0,0,0,2019-10-31 13:37:08,La complicitÃ  Ã¨ quella sintonia che se cerchi di spiegarla perde di valore.
528562357715628032,465367288,0,0,1,0,0,0,2019-11-03 15:01:00,"""Il maligno dice male dÃ© buoni; lo stolto or dÃ© buoni, or dÃ© malvagi; il saggio di nessuno mai"". Leopardi"
424006562164658176,15097876,71,0,0,0,0,1,2019-01-19 02:33:36,"RT @JPBarlow: These days, anybody who doesn't have ADD hasn't been paying sufficient attention."
523211003342118913,521336735,0,0,0,0,1,0,2019-10-19 20:36:38,Creative Writing Degree - Why You Should Consider One  http://t.co/JrUMCAzz6w
83948224,1347167636,,0.0,,0.0,0.0,0,2020-02-22 10:54:52,Can't sleep &amp; have to close tonight
528502583502323712,542219577,0,0,0,0,0,0,2019-11-03 11:03:29,Uno stolto che non dice verbo non si distingue da un savio che tace.  Jean Baptiste MoliÃ¨re
592203500282650624,2957667296,0,0,0,0,0,0,2020-04-27 05:48:11,What exactly changed in the slider.
523277379171794944,523750491,0,0,0,0,1,0,2019-10-20 01:00:23,Small Dogs Can Make Great Pets - Picking the Right Breed  http://t.co/iIMRoVWhNV
571897371065364480,867362504,0,0,0,0,0,0,2020-03-02 04:58:53,Hari pecah rekod sendiri bila bangun tido 3 minit lagi nak jam 12. Haaahahah. Tak sangka aku tido mcm tu skali. Sakit kepala jadinya.
66150104016,466370758,2,0.0,1.0,,0.0,,2019-10-13 17:08:12,RETWITTA se anche a te Ã¨ capitato di Uccidere una zanzara e poi insultarla pesantemente!
76338159030254598,2808249208,0,0.0,9o3e1,,,,2020-04-13 00:50:32,
513421585395748864,538927948,0,0,2,0,0,0,2019-09-22 20:16:59,"Ci sedemmo dalla parte del torto, visto che tutti gli altri posti erano occupati... Anonimo"
483689225880358914,104322119,0,0,0,0,1,0,2019-07-02 19:11:12,Just posted a photo @ Tart http://t.co/ljcbHn7HlV
580919269120184320,552954961,0,0,1,0,0,1,2020-03-27 02:28:41,“@AlexRamzDat: How can people be so fucking closed minded?!” Ask myself this everyday
532195501119377408,226535277,4,0,0,2,0,1,2019-11-13 15:37:49,RT @GetRealAboutBiz: Worrying does not take away tomorrows troubles. It takes away today's peace - Zig Ziglar  #Motivational #Quote
588381983706783745,1622903894,1,0,1,0,0,1,2020-04-16 16:42:51,@RUthless108 cause I figured you didn't try to call. Soon as my phone vibrated you had hung up! I texted you last tho!!
487206129311969280,466206406,0,0,1,0,0,0,2019-07-12 12:06:07,"Se attraversi la strada smanettando sul telefono, io ho il diritto di passarti sopra. Mi sembra ovvio."
363624701278842880,557844186,0,0,0,0,1,0,2018-08-05 11:37:39,http://t.co/kI3r2ODDez
565911420185751554,277363046,0,0,1,3,0,1,2020-02-14 16:32:51,Exactly!!! “@ZacCowboyTaylor: YadierMolina for #FaceOfMLB ! Who the hell is #SeanDoolittle ? #STLCards”
289022227536572416,160139625,0,0,0,0,0,1,2018-01-11 14:54:03,@kitsuup Differential equation nga quiz bwas. kaw?
593214659399798784,1978360040,0,0,0,0,0,1,2020-04-30 00:46:10,@mavsmoneyball they need to put him in iso at free throw line
592440297667358720,178165647,3,0,0,0,0,1,2020-04-27 21:29:08,"RT @UrbanGem: I'm so sick y'all not knowing the difference between a maxi, tank, halter, Sundress, etc."
527548833979723776,220097040,0,0,0,0,0,0,2019-10-31 19:53:38,Middle age is after one night out you need two nights in. . .
586690143286861825,1490237024,0,0,0,0,0,0,2020-04-12 00:40:04,im so fucked up. i fucking told you.
528232918536429568,466398478,0,0,0,0,0,0,2019-11-02 17:11:56,Trovare i tweet mi impegna al 100%. Per qualsiasi domanda o curiositÃ  potete rivolgervi al mio creatore. Il mio creatore esiste davvero ;)
586936277276106752,806585,0,0,1,0,0,1,2020-04-12 16:58:07,@Writer_Princess SLIGHTLY???
585795805631623169,3061140416,0,0,0,2,1,0,2020-04-09 13:26:18,Our site is mobile-friendly so you easily view it using your phones. #TalkAboutCebu #website https://t.co/oEOFxOC5Tc
526401000576655361,522725796,0,0,0,0,1,0,2019-10-28 15:52:33,Check Out These Awesome Nintendo Wall Graphics! http://t.co/jQzKIELCbf]
93198445854,2918891071,il5g,,1.0,,dsv,,2020-03-04 04:14:03,
428955580645273600,434742028,0,0,0,0,0,0,2019-02-01 18:19:14,I grandi Dubbi!! Ma la mignatta.. e' una sanguisuga di facili costumi?
260961741676653,47161971,,,,,vl5els,0,2017-05-28 16:19:52,#coachellavalley #scenery #cod #blown lol  http://t.co/cHEJTMPI
450741568476303360,2277381078,1,0,2,0,0,0,2019-04-02 21:08:58,Sentire la mia voce nei video mi fa venire voglia di scusarmi con ogni singola persona con cui ho parlato. Mi dispiace.
ahg,epr,0,,,,,,2019-10-10 18:30:19,
585302588846911488,2644591095,0,0,0,0,0,1,2020-04-08 04:46:26,@meIodyhes THANK YOU!!!
507898455411662848,2266513298,1,0,0,2,0,1,2019-09-07 14:30:02,"RT @Cucca91: Le regole sono ciÃ² che gli artisti rompono; ciÃ² che Ã¨ memorabile, non Ã¨ mai nato da una formula!! #aforismi #citazioni"
326224369082826752,187262210,0,0,0,0,1,0,2018-04-24 06:42:05,Why the silence? Burma riots: Video shows police failing to stop attack http://t.co/KgEeuU2NAD
553346937206738944,33411297,0,0,0,0,0,1,2020-01-11 00:26:05,@ThatsSoKiva yeah. I honestly hate road trips now coz I'm so scared some assholes gonna crash into us. Not worried bout my driving lol
591780273861177344,1617515642,19444,0,0,0,0,1,2020-04-26 01:46:26,RT @AngelicaPikles: If this doesn't stop you from eating McDonald's idk what will
584552945984778241,241106682,1634,0,0,1,0,1,2020-04-06 03:07:37,"RT @ManUtd: Jones on Herrera: ""The last few months he's been on fire. I remember playing him when he was at Bilbao - he gave me the runarou…"
528543769101369344,466422005,0,0,4,1,0,0,2019-11-03 13:47:09,"Guardati dall'uomo che sa cucinare, ti lascera' la cucina piena di pentole unte. #sapevatelo"
526822127010578432,467124670,0,0,1,0,0,0,2019-10-29 19:45:57,Era prima di dormire. Mi riempivi di baci e mi abbracciavi da dietro. PerchÃ© neppur con la notte eri disposto a dividermi.
464934773618507776,1514794812,0,0,0,0,0,1,2019-05-12 01:07:42,@carlworker indeed. My birthday occurred on the trip and he presented me with a bottle.
582764670873788416,1947320929,500,0,0,0,0,1,2020-04-01 04:41:39,"RT @Radio1Direction: I need a statement from Zayn. Not a bullshit PR narrative, but the truth. I don't care if I won't like it, I'm tired o…"
430266126300622849,1616084173,0,0,0,1,0,0,2019-02-05 09:06:53,I hide my head inside my hand..thnkin it will all pass whn I raise it again #WhenItReallyHurts
459691781081153536,291570117,1,0,0,0,0,0,2019-04-27 13:53:55,"HA HA
class ws group talking bout'
eye candysszz "
592328543113060353,2354237761,0,0,1,0,0,1,2020-04-27 14:05:04,@EllenPRocks The hateful tweets are not going to change anything .  Yes it sad that he died . Now we got more story for Mer .
305190310500261888,118620257,0,0,0,0,0,0,2018-02-25 05:40:14,I wanna do sumfffffin tonight
mnt,466291288,0,0.0,0.0,0.0,0.0,0,2019-11-01 21:27:11,"Passi la vita a cercarlo e ti convinci che quello adatto a te non esiste, poi, quando meno te lo aspetti, lo vedi, ma niente, c'Ã¨ una smart."
591075101157634048,2733227221,0,0,0,0,0,0,2020-04-24 03:04:20,AHHHHHHHHHHHHHHH
iofpkfi,284859729,0,0.0,2.0,0.0,0.0,ydo3t4d4j,2020-02-28 01:29:17,Fucking squirrel gang. @TLugini @be_your_own_god @cameronxbutler http://t.co/PONmggPdhz
550540720616919041,413056775,1,0,0,0,0,2,2020-01-03 06:35:11,"RT @hzlsby: Happy New Year, Maaaaaw "
77976166,nan,0,0.0,0.0,0.0,1.0,0,2018-03-23 01:38:18,I posted a new photo to Facebook http://t.co/vrOXVU9UFP
230367944113270784,59989426,0,0,0,0,0,0,2017-08-02 18:22:52,Guess I'm not playing football until spring
78537054,75941893,,0.0,1.0,0.0,0.0,yjv5db3,2020-04-22 00:44:43,@ae10916 lol
300736168524386305,232678324,0,0,0,0,0,0,2018-02-12 22:41:04,"I lost my chip again , I can hear the cussing from a mile away . :3"
558863566598459393,78271006,13,0,0,1,0,2,2020-01-26 05:47:12,"RT @Kuhu_bole: Happy B'day Aapa @iamrana
हर सुबह, नई किरण
हर दिन, नई खुशी
हर साल, नई उमंग

सफल हर पल
सफल हर दिन
सफल जीवन
#Kuhu http://t…"
283198935802212354,435599018,0,0,0,1,0,0,2017-12-26 13:14:22,Ð°ÑÐ°ÑÐ°ÑÐ° Ð°Ð¹ÑÐ¾Ð½ Ð´Ð° Ð² ÑÐµÐ¼Ñ #Ð´ÐµÑÐµÐ²Ð¾Ð°Ð¹ÑÐ¾Ð½5
528621887581356032,466239539,0,0,0,0,0,0,2019-11-03 18:57:33,"Sopporterei piÃ¹ facilmente il fatto che mio marito torni a casa tardi, se potessi essere sicura che non torni prima."
566568277921787904,2754428226,0,0,0,0,0,1,2020-02-16 12:02:58,@burnopinions :(
529561402437279744,2271281280,72,0,0,0,0,2,2019-11-06 09:10:51,"RT @Ezby: I need me a white friend. All niggas wanna do is rob stores and jump fences. RT ""@xnniko: goals http://t.co/TqpJICFZZ9â"
474536121552994305,102050811,391,0,0,1,0,1,2019-06-07 13:00:02,RT @XSTROLOGY: #Gemini are able to talk to anyone. They have no social fear.
564245234154876928,3010557793,56859,0,0,0,0,1,2020-02-10 02:12:01,"RT @Ashton5SOS: Live it up in the good times, to conquer the bad times"
559525594778451969,8657052,5,0,3,4,0,0,2020-01-28 01:37:51,"Let's get this party started!!
#indiegames #temporus #art #draweringss http://t.co/FixHUyB5OH"
590929917564432385,310674897,0,0,1,0,0,1,2020-04-23 17:27:25,@_gw11 thanks hun
585949337047343105,2510903360,0,0,2,0,0,1,2020-04-09 23:36:23,@ADMUWVT_OBF boplaks ka kase
567039829524119558,215443582,0,0,2,1,0,2,2020-02-17 19:16:45,@BigBikesThom @ScottRidesBikes yep. Can't imagine any other reason I'd stare at a wall sweating my face off. #suckingsucks
557221427645255681,61512067,293,0,0,0,0,1,2020-01-21 17:01:55,RT @LyriclyLiteral: Can you guess the lyrics?
933791186556349,334750128,0,0.0,0.0,,,,2019-10-16 19:22:34,
420115438681333761,1221296700,224,0,0,1,0,1,2019-01-08 08:51:40,RT @PrincessFrance: #G2BRightBesideYou :)
580153323782692864,25693756,0,0,2,0,0,0,2020-03-24 23:45:05,Oh...that pass for Gabbo...that's sexy~!
579886350712754176,2267842723,4,0,0,0,0,1,2020-03-24 06:04:14,RT @lawsdictionary: Waking a bear for the purpose of taking photographs is strictly prohibited. (Alaska)
585828277861814273,67530757,1,0,1,0,1,0,2020-04-09 15:35:20,"“Tell them we’ll stay, but cancel that dumb Celebration song, Pries” http://t.co/6pY567aBy7"
312154937175973888,616227250,0,0,0,0,0,0,2018-03-16 10:55:11,Where do you see your self in 5 years?
465282270752808960,578481944,1,0,1,1,1,0,2019-05-13 00:08:32,"Lee el libro de #Mexico antes de que nacistes! Josefina's Sin, lee lo hoy. The Duel for Consuelo sale en un mes. http://t.co/KRcnpODroO"
6843229011,535901760,0,0.0,384pyph,,0.0,0,2019-10-14 15:36:32,The one thing my mom will let me get is a nice shoe sometimes. - Chloe Moretz
aosdith,nan,7,,0.0,,1.0,,2019-01-08 09:02:19,
26453347,ewfg0ts,2,,0.0,,0.0,,2020-04-06 06:32:03,
8511181481,306510948,0,mqkkeiq,,,,,2019-10-08 22:10:23,"I never threw an illegal pitch. The trouble is, once in a while I toss one that ain't never been seen by this generation. - Satchel Paige"
448791779190378496,414636996,0,0,1,0,0,0,2019-03-28 12:01:12,@BowToTheQueenn HI :D
591822262615040000,2977684228,0,0,1,0,0,0,2020-04-26 04:33:17,BREAKING: Cam Newton Involved In Serious Accident -
587056989735227393,503771485,0,0,0,0,1,2,2020-04-13 00:57:48,favs!! go watch :) @Mazzi_Maz @HarrisonWebb97 https://t.co/j203xiiEWF
557245457445822465,2856856405,0,0,0,1,0,0,2020-01-21 18:37:24,Smile because you're cute and laugh because it's a joke
483026210327629824,190345460,0,0,0,0,0,1,2019-06-30 23:16:37,"@rosie_stech I agree, but it's better that Brazil did. Chile will have their day"
486107112700141569,367670418,0,0,0,0,1,0,2019-07-09 11:19:01,Akin nalang si Sed. — ?????? http://t.co/K0u2aZef5N
570578984099917824,58134552,252,0,0,0,0,1,2020-02-27 13:40:05,RT @WOWFactsOfLife: The worst person you can be around is someone who complains about everything and appreciates nothing.
556663405554065409,2574200442,0,0,0,0,0,0,2020-01-20 04:04:32,I haven't tweeted lately
424919246716796929,560482551,1,0,1,0,0,0,2019-01-21 15:00:17,"Bada a come parli, se no ti strappo le labbra e le appiccico agli occhi, cosÃ¬ vedi quello che devi dire! : ) Robin Williams"
582531707456262144,125950650,0,0,0,0,0,0,2020-03-31 13:15:56,"Pag ako naging scholar, nakuuu. Impossible yun. Haha"
330088038573158402,1267627190,0,0,0,0,0,0,2018-05-04 22:34:55,"""Whenever an individual or a business decides that success has been attained, progress stops. - Thomas J. Watson"""
563692851012595712,2402411230,0,0,0,0,0,0,2020-02-08 13:37:03,This renegadees not changiing!!!
482753043742457857,2384203837,1,0,0,0,0,1,2019-06-30 05:11:09,"@GRHOP1 ""Hold yourself responsible for a higher standard than anybody else expect of you."" - Henry Ward Beecher"
7366841890,1730251326,0,0,2,0,0,2,1960-03-23 22:13:30,@_jessnh @kelseyjulianne9 well...2...but shut up
514173454950862849,456990098,0,0,0,0,0,0,2019-09-24 22:04:39,The whole fleet knows this man tried to stab me through the neck. And you missed! Butterfingers! - Gaius Baltar
401356452545449984,559112078,0,0,0,0,0,0,2018-11-17 14:30:09,"""L'amore non accorda, e meno ancora deve farsi capire; esso dÃ , ed Ã¨ felice di quel che dona""."
580766388186320896,1888522045,0,0,0,0,0,0,2020-03-26 16:21:11,Its better to be a Sucker than be a Nerd.
528581482131255296,466241419,0,0,0,0,0,0,2019-11-03 16:17:00,Ricordo quando Ken era l'unico uomo senza palle.
466292253003378689,2361494688,0,0,0,1,0,0,2019-05-15 19:01:51,"Make your own gifts instead of buying stuff from the store. You can make food mixes, candles, bread, cookies, soap etc #TipTuesdays"
578899324320403457,2536663076,0,0,1,0,0,1,2020-03-21 12:42:09,@daverosel aw! dyan lang ata tayo nagkaiba ng opinyon hahaha gustong gusto ko naman mag summer
484561948999446528,2276246472,0,0,0,0,0,0,2019-07-05 04:59:06,"Dopo una tagliata al pepe verde, tre pacchetti di fonzies e un litro di Chianti, uno puÃ² permettersi di aver ragione su tutto!"
8031972222185740,1069354226,320idc,d3a6,0.0,,,,2020-04-25 00:18:57,
578846847474630656,2596494170,0,0,1,0,0,1,2020-03-21 09:13:37,@CuteMeharmah82 @Usama_says haha ! Pta nhi
524258581945004032,522717718,0,0,0,0,0,0,2019-10-22 17:59:20,I realize that my place &amp; position in history is I will go down as voice of this generation of this decade. I will be loudest voice.  Kayne
482463329143619584,261200361,1,0,0,0,0,1,2019-06-29 09:59:56,@jjnniinnee hahahahaha! Nakakadala try mo ren minsan. Kaso di mo maabutan.
590007054993002497,2920067870,0,0,0,0,0,2,2020-04-21 04:20:18,"@Luke5SOS from @5SOS
I think you are more French than
Australian because Eiffel for you.
Follow me Lewk? :-)
×23"
496372724953251841,466465820,1,0,0,0,0,0,2019-08-06 19:10:54,"âTi incasinano la vita.â âNon lo fanno apposta, Effy.â âMa lo fanno.â - Skins."
512012059564081152,306500607,0,0,0,0,0,0,2019-09-18 22:56:02,"Dogs have owners, cats have staff. - Anonymous"
581618323286155264,551611541,0,0,1,0,0,0,2020-03-29 00:46:28,lunch time na pleaseeee
344142219307003904,319848813,1,0,0,0,0,0,2018-06-12 17:21:13,RT @_ellliephant: Aww man the slideshows are gunna make me cry.
467381475256840193,949874611,0,0,0,0,0,0,2019-05-18 19:10:01,"the pieces of us both, under every city light, and they're shining as we fade into the night"
531021448799084544,468062676,1,0,2,0,0,0,2019-11-10 09:52:33,Secondo me siete felici e non lo sapete
355911242143121411,16945428,0,0,0,1,0,0,2018-07-15 04:47:07,"This,new update to #WhatsApp has made it faster to boot....smoother too"
170729667138547,456928466,0,37p2,0.0,0.0,1.0,0,2019-10-07 21:25:36,Great Introduction to Molly Hatchet  http://t.co/e2Htu1Ejlo
